Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Phase (deg)
22350.9,-51.59793741154416,71.53662902690454
22362.85,-52.04439768972541,74.42654463258069
22374.8,-51.3926394570338,79.96163910089719
22386.75,-51.43713616043901,67.64842917210541
22398.7,-53.42217909222059,61.31343257837644
22410.65,-53.37937940698906,91.54298721055551
22422.6,-53.17960308357161,59.72039072787155
22434.55,-53.95794722026609,70.48688195126888
22446.5,-56.09576505826092,79.8393683067621
22458.45,-54.71125697452539,56.20013546562696
22470.4,-57.1483245180772,57.42371299875477
22482.35,-57.20023719888242,37.65152035086054
22494.3,-60.1291479055846,55.09646046211869
22506.25,-70.40959193596595,39.37899539403392
22518.2,-73.72476162577931,111.0798778843055
22530.15,-65.50721690670261,23.36040951598219
22542.1,-64.82125485608614,86.74723568121586
22554.05,-67.0594847601969,47.13049261856872
22566,-63.81030427033021,74.90096985119366
22577.95,-68.33712463375737,70.07805150633214
22589.9,-64.82308162096857,169.5597989393982
22601.85,-74.47278483948935,115.6934167555114
22613.8,-63.20631659253142,146.5498958357342
22625.75,-70.57782041541957,131.3576191908222
22637.7,-64.16984351322225,134.4028901080979
22649.65,-74.32887925298098,-83.50959832526087
22661.6,-61.13552339545172,120.8836860929866
22673.55,-56.15520196416546,127.8689821829013
22685.5,-58.77634995087382,157.6978226569859
22697.45,-62.84962487342074,156.5607456890961
22709.4,-62.50088697446333,165.6604355622239
22721.35,-53.51721660616758,143.2153690526034
22733.3,-55.82446006160296,175.8479499228411
22745.25,-58.44500504811811,153.3580740390796
22757.2,-57.92128805956508,147.0418495367284
22769.15,-54.24677759550737,144.7805013711166
22781.1,-54.32296786605843,138.9729014406727
22793.05,-53.78834020251519,156.1654775045114
22805,-52.32110017599194,137.7297974306034
22816.95,-55.83911180298272,114.9312451740903
22828.9,-53.47705472815121,151.0472469022963
22840.85,-51.38827720058928,144.8353981175346
22852.8,-56.64500814416229,136.6722737039804
22864.75,-50.83126302042342,113.7259709256059
22876.7,-56.7327618617629,142.0070361114258
22888.65,-51.66171775123772,140.186085437944
22900.6,-50.6741017665827,116.9097859543109
22912.55,-49.82280054624363,120.6090842488229
22924.5,-51.78161928937158,93.736818023002
22936.45,-52.7017115334402,93.84984461216112
22948.4,-50.41702639232554,103.8043644493268
22960.35,-55.67165038802447,108.1698474925915
22972.3,-53.00016089998272,109.4105770395346
22984.25,-47.54277267638335,122.9327700747029
22996.2,-49.83546992571653,87.98218785149641
23008.15,-50.0879087604049,111.4310809138451
23020.1,-48.65814106223452,87.75256355349472
23032.05,-47.17787042941507,91.58685208837835
23044,-49.35351451603785,88.74052137868853
23055.95,-47.61503741921693,80.39570105493516
23067.9,-51.77238581160167,79.90622770241038
23079.85,-49.42075857371533,93.08217858657194
23091.8,-54.67358510611612,72.8856583097289
23103.75,-46.89172670606599,63.29413215298061
23115.7,-51.42258010029433,67.3760713531767
23127.65,-47.43650029630054,54.18987352446393
23139.6,-48.94938183753681,101.4561392424257
23151.55,-52.1516780061631,74.19961715012072
23163.5,-50.54132179343216,60.50328618653269
23175.45,-46.94307187640383,61.89882664546201
23187.4,-52.13834681979831,45.7098317722588
23199.35,-47.59483404648839,63.36142858653201
23211.3,-45.30767335963326,50.37075630388361
23223.25,-46.11824471922829,52.85005173809253
23235.2,-47.6108970921086,67.66912159113508
23247.15,-47.57174004541806,36.84549803096481
23259.1,-51.06965407812766,63.48522373040893
23271.05,-50.67020549192555,1.252521380508114
23283,-55.56773269940126,37.69194618868613
23294.95,-46.43801218142936,50.31709521988041
23306.9,-48.10289827507031,56.61565011479442
23318.85,-54.95320500630949,24.34584212836424
23330.8,-47.83468348472458,53.09681502326117
23342.75,-50.56543767045259,30.37097128906169
23354.7,-49.71186714806648,44.70112199844877
23366.65,-53.17616846299298,42.64243299625048
23378.6,-45.31464685149894,16.68115732188647
23390.55,-51.99968180992969,10.5142790412924
23402.5,-54.57339883034746,-2.493705605259038
23414.45,-46.75250390335684,20.60055592495718
23426.4,-49.57498762796568,-21.47639585629904
23438.35,-45.8009728601391,17.59171233377606
23450.3,-45.84425000235597,-18.33691564455646
23462.25,-45.24814208732327,1.125759534409099
23474.2,-47.46933533313179,-29.93969835722167
23486.15,-46.46116794517245,-8.062138295520242
23498.1,-45.30130987233125,-24.43975630127915
23510.05,-45.33803580627016,-9.011977433715094
23522,-46.83056693947924,7.273765828846138
23533.95,-45.8574058260907,0.2939106819925783
23545.9,-46.61070870144256,-25.27732477251521
23557.85,-53.62103422880124,5.406998215957643
23569.8,-51.40579617711019,-1.834826600142051
23581.75,-45.04997395306772,-21.70035391702267
23593.7,-52.39623835380599,-68.00899598641206
23605.65,-52.90639289646802,-0.5860439875092425
23617.6,-45.84432876722943,-42.21666311707452
23629.55,-45.44586653290039,-34.11424679431963
23641.5,-45.2873617334311,-69.89795356613479
23653.45,-50.64039760028648,-5.850399713522009
23665.4,-61.43553222044573,-61.06707763029544
23677.35,-47.96655101433824,-12.99230645316662
23689.3,-45.42318969028209,-50.61086507460314
23701.25,-45.64893183560042,-59.95102297364991
23713.2,-51.66218241124264,-19.14206881741242
23725.15,-56.33005587317196,-111.7122875919493
23737.1,-49.38205581541736,-25.30476781759099
23749.05,-45.86956292291285,-59.49080809842455
23761,-47.75288558940644,-33.91167133204947
23772.95,-46.2033032647357,-67.96126272353131
23784.9,-45.91177018836711,-50.70410287242754
23796.85,-47.50613606410731,-108.1185652121415
23808.8,-57.16736233272065,-130.8842274054715
23820.75,-46.36623513341463,-107.3336376879635
23832.7,-51.01662817698696,-128.4735647986483
23844.65,-48.03322736974846,-114.172235935695
23856.6,-58.05995352460918,-115.7657570095484
23868.55,-53.98504604010438,-155.2771871341624
23880.5,-46.5677972017272,-94.27862250346351
23892.45,-52.0460804158345,-155.0130576788476
23904.4,-46.81302510906843,-106.458577399235
23916.35,-49.82770043757542,-53.47336637711643
23928.3,-47.89504199353813,-134.2632287961623
23940.25,-46.9745588752943,-112.483646771047
23952.2,-47.76894871276959,-79.14580468427019
23964.15,-46.13936305382589,-115.1630007880213
23976.1,-46.15747954457595,-107.5708843872836
23988.05,-62.67044064013169,-54.23746493288337
24000,-48.08230389692945,-151.7643691906085
